Probe_Set_ID
AT1G01050
AT1G01070
AT1G01090
AT1G01110
AT1G01120
AT1G01160
AT1G01170
AT1G01225
AT1G01240
AT1G01250
AT1G01290
AT1G01340
AT1G01360
AT1G01380
AT1G01390
AT1G01420
AT1G01430
AT1G01440
AT1G01470
AT1G01490
AT1G01500
AT1G01510
AT1G01520
AT1G01540
AT1G01570
AT1G01600
AT1G01630
AT1G01640
AT1G01725
AT1G01730
AT1G01760
AT1G01770
AT1G01780
AT1G01800
AT1G01830
AT1G01840
AT1G01860
AT1G01910
AT1G01920
AT1G01940
AT1G01970
AT1G02020
AT1G02120
AT1G02130
AT1G02140
AT1G02150
AT1G02160
AT1G02170
AT1G02205
AT1G02260
AT1G02270
AT1G02300
AT1G02330
AT1G02360
AT1G02390
AT1G02460
AT1G02470
AT1G02475
AT1G02500
AT1G02640
AT1G02660
AT1G02680
AT1G02720
AT1G02740
AT1G02750
AT1G02780
AT1G02820
AT1G02840
AT1G02890
AT1G02950
AT1G03030
AT1G03040
AT1G03090
AT1G03110
AT1G03130
AT1G03160
AT1G03170
AT1G03180
AT1G03190
AT1G03210
AT1G03250
AT1G03260
AT1G03270
AT1G03280
AT1G03290
AT1G03310
AT1G03475
AT1G03510
AT1G03610
AT1G03630
AT1G03710
AT1G03750
AT1G03760
AT1G03840
AT1G03850
AT1G03870
AT1G03900
AT1G04000
AT1G04040
AT1G04140
AT1G04220
AT1G04230
AT1G04240
AT1G04260
AT1G04270
AT1G04420
AT1G04430
AT1G04440
AT1G04640
AT1G04645
AT1G04690
AT1G04700
AT1G04710
AT1G04730
AT1G04760
AT1G04780
AT1G04790
AT1G04800
AT1G04810
AT1G04850
AT1G04870
AT1G04910
AT1G04950
AT1G04960
AT1G04970
AT1G04990
AT1G05030
AT1G05055
AT1G05160
AT1G05170
AT1G05230
AT1G05310
AT1G05360
AT1G05370
AT1G05440
AT1G05540
AT1G05570
AT1G05620
AT1G05630
AT1G05710
AT1G05720
AT1G05760
AT1G05770
AT1G05790
AT1G05850
AT1G05910
AT1G06010
AT1G06040
AT1G06050
AT1G06070
AT1G06100
AT1G06180
AT1G06200
AT1G06240
AT1G06380
AT1G06390
AT1G06400
AT1G06420
AT1G06450
AT1G06460
AT1G06470
AT1G06500
AT1G06560
AT1G06570
AT1G06630
AT1G06640
AT1G06690
AT1G06700
AT1G06710
AT1G06770
AT1G06780
AT1G06960
AT1G06980
AT1G07010
AT1G07070
AT1G07090
AT1G07110
AT1G07128
AT1G07140
AT1G07170
AT1G07180
AT1G07230
AT1G07260
AT1G07370
AT1G07380
AT1G07390
AT1G07410
AT1G07430
AT1G07530
AT1G07570
AT1G07600
AT1G07790
AT1G07830
AT1G07890
AT1G07960
AT1G07980
AT1G08040
AT1G08050
AT1G08110
AT1G08315
AT1G08360
AT1G08390
AT1G08490
AT1G08500
AT1G08520
AT1G08540
AT1G08550
AT1G08580
AT1G08640
AT1G08650
AT1G08660
AT1G08680
AT1G08710
AT1G08720
AT1G08730
AT1G08750
AT1G08770
AT1G08830
AT1G08840
AT1G08940
AT1G08970
AT1G08980
AT1G09010
AT1G09020
AT1G09070
AT1G09130
AT1G09140
AT1G09160
AT1G09170
AT1G09200
AT1G09240
AT1G09270
AT1G09280
AT1G09290
AT1G09300
AT1G09340
AT1G09415
AT1G09420
AT1G09430
AT1G09440
AT1G09450
AT1G09470
AT1G09520
AT1G09570
AT1G09610
AT1G09660
AT1G09740
AT1G09780
AT1G09800
AT1G09815
AT1G09830
AT1G09900
AT1G09920
AT1G09960
AT1G10030
AT1G10070
AT1G10090
AT1G10150
AT1G10210
AT1G10230
AT1G10240
AT1G10290
AT1G10320
AT1G10350
AT1G10370
AT1G10390
AT1G10522
AT1G10580
AT1G10590
AT1G10640
AT1G10700
AT1G10740
AT1G10770
AT1G10780
AT1G10830
AT1G10850
AT1G10920
AT1G10950
AT1G11090
AT1G11130
AT1G11210
AT1G11260
AT1G11270
AT1G11290
AT1G11320
AT1G11430
AT1G11480
AT1G11670
AT1G11750
AT1G11790
AT1G11800
AT1G11820
AT1G11840
AT1G11850
AT1G11860
AT1G11880
AT1G11890
AT1G11900
AT1G11910
AT1G11940
AT1G12140
AT1G12200
AT1G12230
AT1G12250
AT1G12280
AT1G12330
AT1G12450
AT1G12460
AT1G12470
AT1G12520
AT1G12580
AT1G12620
AT1G12650
AT1G12710
AT1G12730
AT1G12780
AT1G12840
AT1G12850
AT1G12860
AT1G12880
AT1G12910
AT1G12970
AT1G13000
AT1G13050
AT1G13260
AT1G13340
AT1G13440
AT1G13450
AT1G13560
AT1G13570
AT1G13640
AT1G13670
AT1G13680
AT1G13690
AT1G13750
AT1G13790
AT1G13880
AT1G13930
AT1G13940
AT1G13960
AT1G13990
AT1G14020
AT1G14040
AT1G14070
AT1G14100
AT1G14140
AT1G14210
AT1G14270
AT1G14280
AT1G14300
AT1G14320
AT1G14390
AT1G14400
AT1G14410
AT1G14440
AT1G14460
AT1G14470
AT1G14510
AT1G14580
AT1G14620
AT1G14680
AT1G14685
AT1G14740
AT1G14810
AT1G14840
AT1G14890
AT1G14910
AT1G14920
AT1G14980
AT1G14990
AT1G15000
AT1G15020
AT1G15060
AT1G15080
AT1G15100
AT1G15110
AT1G15130
AT1G15140
AT1G15170
AT1G15250
AT1G15260
AT1G15350
AT1G15360
AT1G15370
AT1G15390
AT1G15400
AT1G15410
AT1G15440
AT1G15490
AT1G15520
AT1G15570
AT1G15580
AT1G15660
AT1G15670
AT1G15690
AT1G15700
AT1G15730
AT1G15740
AT1G15750
AT1G15790
AT1G15800
AT1G15860
AT1G15880
AT1G15920
AT1G15930
AT1G15960
AT1G16010
AT1G16020
AT1G16030
AT1G16040
AT1G16060
AT1G16080
AT1G16090
AT1G16180
AT1G16190
AT1G16240
AT1G16260
AT1G16310
AT1G16340
AT1G16350
AT1G16390
AT1G16490
AT1G16500
AT1G16510
AT1G16520
AT1G16540
AT1G16570
AT1G16650
AT1G16720
AT1G16850
AT1G16858
AT1G16860
AT1G16870
AT1G16880
AT1G17020
AT1G17070
AT1G17080
AT1G17130
AT1G17200
AT1G17210
AT1G17230
AT1G17250
AT1G17330
AT1G17340
AT1G17380
AT1G17440
AT1G17460
AT1G17490
AT1G17550
AT1G17560
AT1G17600
AT1G17610
AT1G17690
AT1G17760
AT1G17790
AT1G17850
AT1G17880
AT1G17890
AT1G17920
AT1G17980
AT1G18030
AT1G18040
AT1G18060
AT1G18080
AT1G18090
AT1G18210
AT1G18260
AT1G18270
AT1G18340
AT1G18390
AT1G18400
AT1G18440
AT1G18470
AT1G18480
AT1G18485
AT1G18500
AT1G18540
AT1G18590
AT1G18600
AT1G18620
AT1G18650
AT1G18680
AT1G18690
AT1G18700
AT1G18720
AT1G18880
AT1G18890
AT1G19010
AT1G19120
AT1G19150
AT1G19240
AT1G19270
AT1G19440
AT1G19485
AT1G19600
AT1G19670
AT1G19690
AT1G19740
AT1G19830
AT1G19870
AT1G19920
AT1G19960
AT1G19970
AT1G20050
AT1G20070
AT1G20090
AT1G20100
AT1G20120
AT1G20220
AT1G20230
AT1G20270
AT1G20380
AT1G20440
AT1G20450
AT1G20490
AT1G20510
AT1G20540
AT1G20550
AT1G20560
AT1G20575
AT1G20630
AT1G20693
AT1G20696
AT1G20770
AT1G20850
AT1G20870
AT1G20950
AT1G20960
AT1G20980
AT1G21000
AT1G21050
AT1G21060
AT1G21065
AT1G21070
AT1G21080
AT1G21100
AT1G21250
AT1G21380
AT1G21390
AT1G21440
AT1G21460
AT1G21480
AT1G21500
AT1G21540
AT1G21640
AT1G21670
AT1G21680
AT1G21690
AT1G21770
AT1G21790
AT1G21810
AT1G21890
AT1G21920
AT1G22030
AT1G22040
AT1G22180
AT1G22200
AT1G22300
AT1G22310
AT1G22360
AT1G22430
AT1G22510
AT1G22550
AT1G22590
AT1G22630
AT1G22640
AT1G22660
AT1G22730
AT1G22770
AT1G22780
AT1G22800
AT1G22870
AT1G22890
AT1G22900
AT1G22940
AT1G22970
AT1G22980
AT1G23010
AT1G23040
AT1G23050
AT1G23060
AT1G23100
AT1G23130
AT1G23140
AT1G23220
AT1G23240
AT1G23330
AT1G23340
AT1G23360
AT1G23390
AT1G23400
AT1G23480
AT1G23530
AT1G23740
AT1G23780
AT1G23800
AT1G23850
AT1G23860
AT1G24020
AT1G24040
AT1G24050
AT1G24100
AT1G24180
AT1G24280
AT1G24310
AT1G24350
AT1G24360
AT1G24440
AT1G24470
AT1G24510
AT1G24560
AT1G24575
AT1G24625
AT1G24735
AT1G25290
AT1G25320
AT1G25450
AT1G25470
AT1G25472
AT1G25500
AT1G25510
AT1G25520
AT1G25560
AT1G25580
AT1G26090
AT1G26100
AT1G26170
AT1G26190
AT1G26230
AT1G26260
AT1G26270
AT1G26300
AT1G26370
AT1G26440
AT1G26530
AT1G26540
AT1G26550
AT1G26560
AT1G26580
AT1G26600
AT1G26670
AT1G26730
AT1G26740
AT1G26770
AT1G26800
AT1G26880
AT1G26900
AT1G26910
AT1G26920
AT1G26930
AT1G26940
AT1G26960
AT1G27060
AT1G27090
AT1G27100
AT1G27120
AT1G27130
AT1G27200
AT1G27210
AT1G27290
AT1G27300
AT1G27320
AT1G27360
AT1G27370
AT1G27385
AT1G27400
AT1G27440
AT1G27480
AT1G27520
AT1G27590
AT1G27595
AT1G27650
AT1G27690
AT1G27720
AT1G27760
AT1G27930
AT1G27950
AT1G28060
AT1G28100
AT1G28120
AT1G28210
AT1G28290
AT1G28320
AT1G28330
AT1G28395
AT1G28510
AT1G28530
AT1G28540
AT1G28560
AT1G28570
AT1G28610
AT1G28680
AT1G28710
AT1G28760
AT1G28960
AT1G29040
AT1G29050
AT1G29060
AT1G29160
AT1G29240
AT1G29310
AT1G29330
AT1G29340
AT1G29390
AT1G29395
AT1G29450
AT1G29520
AT1G29530
AT1G29700
AT1G29720
AT1G29760
AT1G29790
AT1G29850
AT1G29880
AT1G29940
AT1G30000
AT1G30070
AT1G30090
AT1G30120
AT1G30130
AT1G30330
AT1G30360
AT1G30400
AT1G30530
AT1G30570
AT1G30600
AT1G30620
AT1G30630
AT1G30640
AT1G30690
AT1G30760
AT1G30810
AT1G30825
AT1G30900
AT1G31020
AT1G31040
AT1G31070
AT1G31120
AT1G31130
AT1G31150
AT1G31220
AT1G31230
AT1G31300
AT1G31410
AT1G31460
AT1G31490
AT1G31550
AT1G31660
AT1G31710
AT1G31800
AT1G31812
AT1G31820
AT1G31830
AT1G31870
AT1G31920
AT1G32060
AT1G32070
AT1G32080
AT1G32100
AT1G32130
AT1G32150
AT1G32160
AT1G32190
AT1G32200
AT1G32210
AT1G32220
AT1G32360
AT1G32370
AT1G32400
AT1G32440
AT1G32460
AT1G32500
AT1G32520
AT1G32530
AT1G32550
AT1G32640
AT1G32700
AT1G32790
AT1G32870
AT1G32900
AT1G32920
AT1G32940
AT1G32950
AT1G32960
AT1G33030
AT1G33055
AT1G33080
AT1G33170
AT1G33240
AT1G33250
AT1G33265
AT1G33270
AT1G33360
AT1G33490
AT1G33600
AT1G33640
AT1G33780
AT1G33930
AT1G33960
AT1G33970
AT1G33980
AT1G34000
AT1G34010
AT1G34020
AT1G34030
AT1G34065
AT1G34120
AT1G34150
AT1G34160
AT1G34190
AT1G34200
AT1G34245
AT1G34300
AT1G34320
AT1G34550
AT1G34640
AT1G34760
AT1G34770
AT1G35230
AT1G35340
AT1G35470
AT1G35510
AT1G35513
AT1G35530
AT1G35550
AT1G35560
AT1G35580
AT1G35910
AT1G36310
AT1G36380
AT1G36990
AT1G42970
AT1G42990
AT1G43130
AT1G43170
AT1G43190
AT1G43580
AT1G43620
AT1G43670
AT1G43700
AT1G43710
AT1G43790
AT1G43890
AT1G43910
AT1G44170
AT1G44350
AT1G44446
AT1G44770
AT1G44835
AT1G44960
AT1G45050
AT1G45130
AT1G45180
AT1G45230
AT1G45976
AT1G46264
AT1G46768
AT1G47200
AT1G47210
AT1G47230
AT1G47240
AT1G47250
AT1G47260
AT1G47290
AT1G47330
AT1G47410
AT1G47420
AT1G47485
AT1G47530
AT1G47830
AT1G47970
AT1G48030
AT1G48140
AT1G48210
AT1G48230
AT1G48240
AT1G48370
AT1G48380
AT1G48410
AT1G48430
AT1G48440
AT1G48460
AT1G48480
AT1G48520
AT1G48560
AT1G48580
AT1G48598
AT1G48600
AT1G48610
AT1G48750
AT1G48790
AT1G48840
AT1G48850
AT1G48960
AT1G49010
AT1G49040
AT1G49180
AT1G49200
AT1G49230
AT1G49300
AT1G49400
AT1G49410
AT1G49500
AT1G49510
