"V1"
"AT1G33055"
"AT1G33170"
"AT1G33250"
"AT1G33265"
"AT1G33270"
"AT1G33280"
"AT1G33290"
"AT1G33340"
"AT1G33400"
"AT1G33410"
"AT1G33440"
"AT1G33490"
"AT1G33660"
"AT1G33680"
"AT1G33760"
"AT1G33800"
"AT1G33810"
"AT1G33860"
"AT1G33900"
"AT1G33970"
"AT1G34120"
"AT1G34180"
"AT1G34300"
"AT1G34320"
"AT1G34590"
"AT1G34780"
"AT1G35140"
"AT1G35210"
"AT1G35230"
"AT1G35290"
"AT1G35350"
"AT1G35420"
"AT1G35510"
"AT1G35530"
"AT1G35580"
"AT1G35617"
"AT1G35670"
"AT1G35680"
"AT1G35720"
"AT1G35890"
"AT1G36020"
"AT1G36050"
"AT1G36070"
"AT1G36180"
"AT1G36640"
"AT1G36730"
"AT1G36732"
"AT1G36940"
"AT1G37110"
"AT1G37130"
"AT1G41820"
"AT1G42393"
"AT1G42470"
"AT1G42480"
"AT1G42970"
"AT1G42990"
"AT1G43040"
"AT1G43670"
"AT1G43690"
"AT1G43710"
"AT1G43760"
"AT1G43850"
"AT1G43890"
"AT1G43910"
"AT1G44160"
"AT1G44350"
"AT1G44446"
"AT1G44575"
"AT1G44770"
"AT1G44790"
"AT1G44800"
"AT1G44830"
"AT1G44900"
"AT1G44920"
"AT1G45000"
"AT1G45050"
"AT1G45170"
"AT1G45230"
"AT1G45688"
"AT1G47200"
"AT1G47210"
"AT1G47250"
"AT1G47260"
"AT1G47270"
"AT1G47310"
"AT1G47400"
"AT1G47530"
"AT1G47750"
"AT1G47830"
"AT1G47960"
"AT1G47970"
"AT1G48000"
"AT1G48030"
"AT1G48050"
"AT1G48090"
"AT1G48160"
"AT1G48180"
"AT1G48210"
"AT1G48260"
"AT1G48330"
"AT1G48350"
"AT1G48390"
"AT1G48420"
"AT1G48430"
"AT1G48440"
"AT1G48450"
"AT1G48480"
"AT1G48520"
"AT1G48550"
"AT1G48598"
"AT1G48600"
"AT1G48620"
"AT1G48650"
"AT1G48750"
"AT1G48760"
"AT1G48780"
"AT1G48840"
"AT1G48950"
"AT1G48960"
"AT1G49000"
"AT1G49010"
"AT1G49170"
"AT1G49200"
"AT1G49300"
"AT1G49350"
"AT1G49380"
"AT1G49410"
"AT1G49450"
"AT1G49560"
"AT1G49600"
"AT1G49650"
"AT1G49710"
"AT1G49720"
"AT1G49750"
"AT1G49760"
"AT1G49780"
"AT1G49820"
"AT1G49840"
"AT1G49850"
"AT1G49940"
"AT1G49970"
"AT1G49975"
"AT1G49980"
"AT1G50010"
"AT1G50020"
"AT1G50030"
"AT1G50120"
"AT1G50140"
"AT1G50200"
"AT1G50370"
"AT1G50380"
"AT1G50400"
"AT1G50420"
"AT1G50430"
"AT1G50440"
"AT1G50450"
"AT1G50460"
"AT1G50570"
"AT1G50600"
"AT1G50630"
"AT1G50670"
"AT1G50732"
"AT1G50890"
"AT1G50900"
"AT1G50970"
"AT1G51060"
"AT1G51080"
"AT1G51090"
"AT1G51110"
"AT1G51140"
"AT1G51160"
"AT1G51200"
"AT1G51400"
"AT1G51500"
"AT1G51570"
"AT1G51580"
"AT1G51590"
"AT1G51600"
"AT1G51610"
"AT1G51650"
"AT1G51690"
"AT1G51730"
"AT1G51740"
"AT1G51790"
"AT1G51800"
"AT1G51805"
"AT1G51850"
"AT1G51890"
"AT1G51920"
"AT1G52000"
"AT1G52070"
"AT1G52160"
"AT1G52190"
"AT1G52200"
"AT1G52280"
"AT1G52320"
"AT1G52400"
"AT1G52410"
"AT1G52420"
"AT1G52510"
"AT1G52590"
"AT1G52600"
"AT1G52620"
"AT1G52690"
"AT1G52710"
"AT1G52740"
"AT1G52770"
"AT1G52890"
"AT1G52980"
"AT1G53000"
"AT1G53050"
"AT1G53070"
"AT1G53080"
"AT1G53100"
"AT1G53160"
"AT1G53170"
"AT1G53200"
"AT1G53210"
"AT1G53230"
"AT1G53240"
"AT1G53280"
"AT1G53320"
"AT1G53390"
"AT1G53420"
"AT1G53430"
"AT1G53440"
"AT1G53460"
"AT1G53520"
"AT1G53540"
"AT1G53660"
"AT1G53710"
"AT1G53720"
"AT1G53730"
"AT1G53800"
"AT1G53840"
"AT1G53850"
"AT1G54030"
"AT1G54050"
"AT1G54070"
"AT1G54080"
"AT1G54090"
"AT1G54110"
"AT1G54115"
"AT1G54150"
"AT1G54160"
"AT1G54310"
"AT1G54320"
"AT1G54340"
"AT1G54350"
"AT1G54370"
"AT1G54460"
"AT1G54490"
"AT1G54500"
"AT1G54510"
"AT1G54520"
"AT1G54610"
"AT1G54650"
"AT1G54680"
"AT1G54690"
"AT1G54720"
"AT1G54730"
"AT1G54780"
"AT1G54790"
"AT1G54820"
"AT1G54920"
"AT1G55000"
"AT1G55020"
"AT1G55090"
"AT1G55120"
"AT1G55130"
"AT1G55160"
"AT1G55170"
"AT1G55190"
"AT1G55210"
"AT1G55265"
"AT1G55310"
"AT1G55325"
"AT1G55350"
"AT1G55360"
"AT1G55490"
"AT1G55530"
"AT1G55590"
"AT1G55610"
"AT1G55760"
"AT1G55805"
"AT1G55880"
"AT1G55910"
"AT1G55920"
"AT1G55930"
"AT1G55970"
"AT1G56010"
"AT1G56050"
"AT1G56150"
"AT1G56180"
"AT1G56200"
"AT1G56230"
"AT1G56330"
"AT1G56340"
"AT1G56440"
"AT1G56450"
"AT1G56510"
"AT1G56590"
"AT1G56600"
"AT1G56650"
"AT1G56670"
"AT1G56700"
"AT1G56710"
"AT1G57560"
"AT1G57590"
"AT1G57600"
"AT1G57620"
"AT1G57680"
"AT1G57765"
"AT1G57820"
"AT1G58030"
"AT1G58070"
"AT1G58150"
"AT1G58160"
"AT1G58180"
"AT1G58200"
"AT1G58230"
"AT1G58250"
"AT1G58270"
"AT1G58290"
"AT1G58360"
"AT1G58440"
"AT1G58450"
"AT1G58470"
"AT1G59600"
"AT1G59620"
"AT1G59650"
"AT1G59710"
"AT1G59720"
"AT1G59730"
"AT1G59750"
"AT1G59790"
"AT1G59820"
"AT1G59840"
"AT1G59900"
"AT1G59960"
"AT1G59970"
"AT1G59990"
"AT1G60000"
"AT1G60010"
"AT1G60060"
"AT1G60070"
"AT1G60140"
"AT1G60160"
"AT1G60220"
"AT1G60260"
"AT1G60390"
"AT1G60440"
"AT1G60550"
"AT1G60600"
"AT1G60610"
"AT1G60660"
"AT1G60690"
"AT1G60710"
"AT1G60780"
"AT1G60810"
"AT1G60860"
"AT1G60870"
"AT1G60950"
"AT1G60970"
"AT1G60985"
"AT1G60990"
"AT1G60995"
"AT1G61010"
"AT1G61120"
"AT1G61150"
"AT1G61170"
"AT1G61240"
"AT1G61360"
"AT1G61420"
"AT1G61460"
"AT1G61520"
"AT1G61570"
"AT1G61610"
"AT1G61620"
"AT1G61640"
"AT1G61667"
"AT1G61700"
"AT1G61740"
"AT1G61780"
"AT1G61810"
"AT1G61820"
"AT1G61890"
"AT1G61990"
"AT1G62010"
"AT1G62020"
"AT1G62200"
"AT1G62280"
"AT1G62290"
"AT1G62300"
"AT1G62310"
"AT1G62380"
"AT1G62422"
"AT1G62480"
"AT1G62520"
"AT1G62570"
"AT1G62720"
"AT1G62730"
"AT1G62740"
"AT1G62750"
"AT1G62780"
"AT1G62790"
"AT1G62820"
"AT1G62870"
"AT1G62930"
"AT1G62960"
"AT1G63010"
"AT1G63030"
"AT1G63220"
"AT1G63240"
"AT1G63260"
"AT1G63460"
"AT1G63480"
"AT1G63520"
"AT1G63610"
"AT1G63670"
"AT1G63680"
"AT1G63710"
"AT1G63770"
"AT1G63780"
"AT1G63840"
"AT1G63850"
"AT1G63940"
"AT1G64040"
"AT1G64090"
"AT1G64110"
"AT1G64150"
"AT1G64160"
"AT1G64170"
"AT1G64180"
"AT1G64220"
"AT1G64330"
"AT1G64355"
"AT1G64360"
"AT1G64390"
"AT1G64400"
"AT1G64405"
"AT1G64430"
"AT1G64490"
"AT1G64510"
"AT1G64520"
"AT1G64550"
"AT1G64570"
"AT1G64600"
"AT1G64660"
"AT1G64670"
"AT1G64680"
"AT1G64710"
"AT1G64720"
"AT1G64750"
"AT1G64770"
"AT1G64790"
"AT1G64860"
"AT1G64890"
"AT1G64970"
"AT1G64980"
"AT1G65010"
"AT1G65070"
"AT1G65230"
"AT1G65260"
"AT1G65270"
"AT1G65295"
"AT1G65410"
"AT1G65430"
"AT1G65440"
"AT1G65500"
"AT1G65520"
"AT1G65580"
"AT1G65660"
"AT1G65730"
"AT1G65820"
"AT1G65840"
"AT1G65860"
"AT1G65900"
"AT1G65910"
"AT1G65920"
"AT1G65930"
"AT1G65940"
"AT1G65950"
"AT1G65960"
"AT1G66180"
"AT1G66230"
"AT1G66250"
"AT1G66330"
"AT1G66340"
"AT1G66400"
"AT1G66440"
"AT1G66450"
"AT1G66510"
"AT1G66520"
"AT1G66620"
"AT1G66630"
"AT1G66670"
"AT1G66680"
"AT1G66820"
"AT1G66830"
"AT1G66880"
"AT1G66890"
"AT1G66930"
"AT1G66940"
"AT1G67030"
"AT1G67180"
"AT1G67250"
"AT1G67280"
"AT1G67300"
"AT1G67330"
"AT1G67340"
"AT1G67350"
"AT1G67470"
"AT1G67570"
"AT1G67590"
"AT1G67630"
"AT1G67660"
"AT1G67670"
"AT1G67700"
"AT1G67710"
"AT1G67730"
"AT1G67740"
"AT1G67800"
"AT1G67810"
"AT1G67830"
"AT1G67840"
"AT1G67850"
"AT1G67860"
"AT1G67865"
"AT1G67870"
"AT1G67880"
"AT1G67890"
"AT1G67920"
"AT1G67940"
"AT1G67950"
"AT1G67960"
"AT1G68000"
"AT1G68010"
"AT1G68040"
"AT1G68070"
"AT1G68140"
"AT1G68190"
"AT1G68260"
"AT1G68300"
"AT1G68330"
"AT1G68380"
"AT1G68440"
"AT1G68490"
"AT1G68520"
"AT1G68530"
"AT1G68540"
"AT1G68560"
"AT1G68585"
"AT1G68620"
"AT1G68660"
"AT1G68670"
"AT1G68680"
"AT1G68720"
"AT1G68760"
"AT1G68765"
"AT1G68810"
"AT1G69020"
"AT1G69030"
"AT1G69040"
"AT1G69080"
"AT1G69160"
"AT1G69230"
"AT1G69240"
"AT1G69250"
"AT1G69340"
"AT1G69360"
"AT1G69370"
"AT1G69380"
"AT1G69410"
"AT1G69450"
"AT1G69510"
"AT1G69523"
"AT1G69530"
"AT1G69570"
"AT1G69680"
"AT1G69730"
"AT1G69740"
"AT1G69760"
"AT1G69770"
"AT1G69780"
"AT1G69790"
"AT1G69850"
"AT1G69935"
"AT1G69960"
"AT1G70090"
"AT1G70140"
"AT1G70150"
"AT1G70180"
"AT1G70230"
"AT1G70270"
"AT1G70280"
"AT1G70290"
"AT1G70310"
"AT1G70330"
"AT1G70370"
"AT1G70430"
"AT1G70480"
"AT1G70490"
"AT1G70510"
"AT1G70530"
"AT1G70560"
"AT1G70570"
"AT1G70580"
"AT1G70590"
"AT1G70620"
"AT1G70630"
"AT1G70660"
"AT1G70700"
"AT1G70750"
"AT1G70760"
"AT1G70780"
"AT1G70782"
"AT1G70790"
"AT1G70820"
"AT1G70830"
"AT1G70895"
"AT1G70900"
"AT1G70920"
"AT1G70950"
"AT1G70985"
"AT1G70990"
"AT1G71020"
"AT1G71060"
"AT1G71130"
"AT1G71170"
"AT1G71400"
"AT1G71410"
"AT1G71500"
"AT1G71696"
"AT1G71710"
"AT1G71720"
"AT1G71730"
"AT1G71750"
"AT1G71790"
"AT1G71810"
"AT1G71820"
"AT1G71850"
"AT1G71860"
"AT1G71880"
"AT1G71890"
"AT1G71970"
"AT1G71980"
"AT1G71990"
"AT1G72020"
"AT1G72030"
"AT1G72040"
"AT1G72050"
"AT1G72060"
"AT1G72090"
"AT1G72160"
"AT1G72180"
"AT1G72190"
"AT1G72230"
"AT1G72240"
"AT1G72260"
"AT1G72360"
"AT1G72370"
"AT1G72420"
"AT1G72430"
"AT1G72440"
"AT1G72450"
"AT1G72490"
"AT1G72500"
"AT1G72520"
"AT1G72610"
"AT1G72630"
"AT1G72640"
"AT1G72650"
"AT1G72740"
"AT1G72810"
"AT1G72830"
"AT1G73020"
"AT1G73060"
"AT1G73066"
"AT1G73080"
"AT1G73090"
"AT1G73130"
"AT1G73170"
"AT1G73177"
"AT1G73180"
"AT1G73200"
"AT1G73220"
"AT1G73380"
"AT1G73470"
"AT1G73480"
"AT1G73530"
"AT1G73630"
"AT1G73655"
"AT1G73660"
"AT1G73710"
"AT1G73750"
"AT1G73790"
"AT1G73840"
"AT1G73870"
"AT1G73920"
"AT1G73930"
"AT1G73940"
"AT1G73980"
