Probe_Set_ID
AT1G01150
AT1G01520
AT1G01600
AT1G01670
AT1G02020
AT1G02150
AT1G02260
AT1G02270
AT1G02280
AT1G02305
AT1G02560
AT1G03040
AT1G03055
AT1G03170
AT1G03710
AT1G04040
AT1G04140
AT1G04760
AT1G04830
AT1G04990
AT1G05385
AT1G05710
AT1G06640
AT1G06700
AT1G06960
AT1G07220
AT1G07370
AT1G07430
AT1G08830
AT1G09140
AT1G09170
AT1G09250
AT1G10290
AT1G10650
AT1G11440
AT1G11750
AT1G11820
AT1G12200
AT1G12730
AT1G12850
AT1G12910
AT1G13570
AT1G13670
AT1G14090
AT1G14120
AT1G14390
AT1G14910
AT1G15320
AT1G15520
AT1G15700
AT1G16020
AT1G16460
AT1G17130
AT1G17330
AT1G17350
AT1G17460
AT1G17470
AT1G17550
AT1G17650
AT1G18140
AT1G18250
AT1G18600
AT1G19150
AT1G20300
AT1G20490
AT1G21525
AT1G21670
AT1G21710
AT1G21890
AT1G22590
AT1G22650
AT1G22750
AT1G22800
AT1G22940
AT1G23090
AT1G23130
AT1G23360
AT1G24280
AT1G25450
AT1G25520
AT1G25570
AT1G26090
AT1G26640
AT1G26940
AT1G27390
AT1G27690
AT1G28010
AT1G28170
AT1G28560
AT1G29150
AT1G29760
AT1G29770
AT1G30130
AT1G30500
AT1G30570
AT1G30850
AT1G32400
AT1G32550
AT1G33265
AT1G33612
AT1G33780
AT1G33930
AT1G34310
AT1G34770
AT1G39350
AT1G42970
AT1G43580
AT1G43910
AT1G44130
AT1G45130
AT1G47340
AT1G48240
AT1G48300
AT1G48370
AT1G48660
AT1G48800
AT1G48850
AT1G49240
AT1G49400
AT1G49630
AT1G49660
AT1G50260
AT1G51160
AT1G51510
AT1G52920
AT1G52930
AT1G53120
AT1G53160
AT1G53670
AT1G54160
AT1G54570
AT1G54940
AT1G55000
AT1G55680
AT1G55740
AT1G56150
AT1G57560
AT1G57650
AT1G57850
AT1G58080
AT1G58270
AT1G58410
AT1G59730
AT1G60620
AT1G62290
AT1G62640
AT1G62690
AT1G62760
AT1G62850
AT1G62990
AT1G63000
AT1G63400
AT1G63480
AT1G63710
AT1G64510
AT1G64660
AT1G64720
AT1G64740
AT1G65040
AT1G65360
AT1G65960
AT1G66360
AT1G66740
AT1G66940
AT1G67820
AT1G68100
AT1G68185
AT1G68260
AT1G68300
AT1G68410
AT1G68540
AT1G68875
AT1G69620
AT1G70150
AT1G70330
AT1G70410
AT1G70560
AT1G70940
AT1G70985
AT1G70990
AT1G71790
AT1G71840
AT1G71960
AT1G72310
AT1G72680
AT1G72900
AT1G73060
AT1G73620
AT1G73830
AT1G74020
AT1G74800
AT1G74900
AT1G75350
AT1G75680
AT1G76080
AT1G76090
AT1G76520
AT1G77230
AT1G77380
AT1G77440
AT1G77750
AT1G78010
AT1G78270
AT1G78300
AT1G78370
AT1G78770
AT1G79260
AT1G79440
AT1G80090
AT1G80230
AT1G80850
AT1G80900
AT2G01100
AT2G01520
AT2G01720
AT2G02730
AT2G02960
AT2G03120
AT2G03220
AT2G03750
AT2G04038
AT2G04340
AT2G07340
AT2G12990
AT2G14520
AT2G14860
AT2G15060
AT2G15320
AT2G16500
AT2G17270
AT2G17390
AT2G17560
AT2G17660
AT2G17845
AT2G17880
AT2G18100
AT2G18160
AT2G18162
AT2G19970
AT2G20550
AT2G20700
AT2G21960
AT2G22560
AT2G22970
AT2G22990
AT2G23530
AT2G23670
AT2G23840
AT2G24190
AT2G24820
AT2G25300
AT2G25790
AT2G26390
AT2G26510
AT2G27220
AT2G27810
AT2G28550
AT2G28660
AT2G28740
AT2G28780
AT2G28790
AT2G29460
AT2G30060
AT2G30490
AT2G30790
AT2G31290
AT2G32030
AT2G32940
AT2G33580
AT2G34250
AT2G34770
AT2G35060
AT2G35370
AT2G35840
AT2G36000
AT2G36400
AT2G36630
AT2G36840
AT2G36970
AT2G37150
AT2G37240
AT2G37710
AT2G37760
AT2G37860
AT2G37970
AT2G38050
AT2G38905
AT2G39220
AT2G39450
AT2G39530
AT2G39630
AT2G39710
AT2G39795
AT2G40010
AT2G40316
AT2G40460
AT2G40960
AT2G41180
AT2G41250
AT2G41410
AT2G41540
AT2G41950
AT2G42130
AT2G42490
AT2G42540
AT2G43080
AT2G43235
AT2G43420
AT2G43540
AT2G43800
AT2G43980
AT2G44050
AT2G44270
AT2G44520
AT2G44670
AT2G44900
AT2G45190
AT2G45290
AT2G46110
AT2G46150
AT2G46600
AT2G46800
AT2G48020
AT3G01120
AT3G01770
AT3G01980
AT3G02630
AT3G02640
AT3G02800
AT3G02870
AT3G04520
AT3G04530
AT3G06020
AT3G06035
AT3G06060
AT3G06140
AT3G06240
AT3G06780
AT3G07370
AT3G07480
AT3G07530
AT3G07600
AT3G07680
AT3G08590
AT3G08670
AT3G09000
AT3G09050
AT3G09770
AT3G10150
AT3G10500
AT3G11420
AT3G11930
AT3G12050
AT3G12390
AT3G12480
AT3G12730
AT3G12800
AT3G13460
AT3G13510
AT3G13740
AT3G14067
AT3G14200
AT3G14290
AT3G14450
AT3G14700
AT3G14750
AT3G15095
AT3G15510
AT3G15610
AT3G15720
AT3G16150
AT3G17060
